"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Bomstasjonstype";"Navn bompengeanlegg (fra CS)";"Navn bomstasjon";"Vedtatt til år";"Link til bomstasjon";"Innkrevningsretning";"Bomstasjon_Id";"Bompengeanlegg_Id";"Takst liten bil";"Takst stor bil";"Tidsdifferensiert takst";"Rushtidstakst liten bil";"Rushtidstakst stor bil";"Rushtid morgen, fra";"Rushtid morgen, til";"Rushtid ettermiddag, fra";"Rushtid ettermiddag, til";"Timesregel";"Timesregel, varighet";"Timesregel, passeringsgruppe";"Gratis gjennomkjøring ved HC-brikke";"Etableringsår";"Tilleggsinformasjon";"Prosjektreferanse";"Eier";"Vedlikeholdsansvarlig";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"209148818";"45";"10";"2017-07-31";"2019-10-21T11:37:05";"AutoPASS + automatisk";"Fjellinjen AS";"Strandveien";"2032";"www.fjellinjen.no";"Med metrering";"67";"23";"25";"86";"Ja";"31";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230307";"Ja";;;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (256278.476280277 6649729.64528843 0)";"Bærum";"Akershus";"ØST";"Akershus";"";"0201 ASKER OG BÆRUM 2013-2019,Drift Elektro veglyskontrakt Oslo og Akershus,0201 ASKER OG BÆRUM 2019-2022";"0200 Fv1633 hp1 m649";"2";"0";"F";"V";"1633";"1";"1";"649";;"443841 0.91477273 0.91477273 WITH 1 ";"POINT Z (256277.6155 6649735.90238 3.24851)";"6173"
"217619592";"45";"10";"2017-07-31";"2019-10-20T12:29:02";"AutoPASS + automatisk";"Fjellinjen AS";"Påkjøring E18 fra Lysakerlokket";"2032";"www.fjellinjen.no";"Med metrering";"65";"23";"25";"86";"Ja";"31";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230307";"Ja";;;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (255900.061355785 6649613.59810298 0)";"Bærum";"Akershus";"ØST";"Akershus";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"0201 ASKER OG BÆRUM 2013-2019,0201 ASKER OG BÆRUM 2019-2022";"0200 Ev18 hp82 m43109";"2";"0";"E";"V";"18";"82";"82";"43109";;"443308 0.56446356 0.56446356 WITH N/A ";"POINT Z (255901.01434 6649614.33326 12.81905)";"6173"
"233027476";"45";"4";"2019-10-16";"2019-10-16T12:21:57";"AutoPASS + automatisk";"Vegfinans Gausdalsvegen AS";"Fv.255 Fåberg";"2024";"www.gausdalsvegen.no";"Begge retninger";"1";"28";"15";"24";;;;;;;;"Ikke timesregel";;;"Nei";"2009";;;"Stat, Statens vegvesen";"Kommune";;"Lillehammer";"Oppland";"ØST";"Oppland";"";"0504 SØR-GUDBRANDSDALEN 2015-2020";"0500 Fv255 hp2 m1620";"5";"0";"F";"V";"255";"2";"2";"1620";;"1787933 0.34346667 0.34346667 WITH 1#2 ";"POINT Z (250564.45943 6789753.80065 191.02774)";"6173"
"233027477";"45";"4";"2019-10-16";"2019-10-16T12:21:57";"AutoPASS + automatisk";"Vegfinans Gausdalsvegen AS";"Fv.315 Jørstadmoen";"2024";"www.gausdalsvegen.no";"Begge retninger";"2";"28";"15";"24";;;;;;;;"Ikke timesregel";;;"Nei";"2009";;;"Stat, Statens vegvesen";"Kommune";;"Lillehammer";"Oppland";"ØST";"Oppland";"";"0504 SØR-GUDBRANDSDALEN 2015-2020";"0500 Fv2528 hp1 m1955";"5";"0";"F";"V";"2528";"1";"1";"1955";;"1803375 0.06084243 0.06084243 WITH 1#2 ";"POINT Z (250254.99312 6788918.61453 167.68842)";"6173"
"261942611";"45";"4";"2015-01-07";"2018-03-02T02:00:21";"AutoPASS + automatisk";"Vegfinans E6 Gardermoen - Moelv AS";"Hovinmoen - Dal";"2024";"www.e6bompenger.no";"Begge retninger";"1";"29";"21";"33";;;;;;;;"Ikke timesregel";;;"Nei";;;;"Stat, Statens vegvesen";"Kommune";"POINT (287779.479980469 6677716.08007813)";"Ullensaker";"Akershus";"ØST";"Akershus";"RUTE6A 2010-2019,RUTE6A 2014-2023 / 2018-2029";"0205 ROMERIKE MIDT 2011-2016,0205 Romerike Midt 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus";"0200 Ev6 hp12 m3840";"2";"0";"E";"V";"6";"12";"12";"3840";;"1811554 0.70607446 0.70607446 WITH 1#2#3#4 ";"POINT Z (287784.40849 6677721.12556 206.06565)";"6173"
"262052940";"45";"4";"2015-01-07";"2019-03-20T13:46:01";"AutoPASS + automatisk";"Vegfinans E6 Gardermoen - Moelv AS";"Skaberud - Kolomoen";"2024";"www.e6bompenger.no";"Begge retninger";"6";"29";"24";"41";"Nei";;;;;;;"Ikke timesregel";;;"Nei";;;;"Stat, Statens vegvesen";"Kommune";"POINT (297359.859375 6729450.60351563)";"Stange";"Hedmark";"ØST";"Hedmark";"RUTE6A 2010-2019,RUTE6A 2014-2023 / 2018-2029";"0404 Søndre Hedmarken 2015-2021";"0400 Ev6 hp2 m1357";"4";"0";"E";"V";"6";"2";"2";"1357";;"1801368 0.92424821 0.92424821 WITH 1#2#3#4 ";"POINT Z (297359.93306 6729450.2812 190.87616)";"6173"
"264392506";"45";"6";"2017-03-30";"2019-10-29T13:21";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Skjoldavegen";"2023";"www.haugalandspakken.no";"Med metrering";"9";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Fylkeskommune";"Fylkeskommune";;"Haugesund";"Rogaland";"VEST";"Rogaland";"";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1106 Haugesund 2013-2019,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Fv4856 hp1 m2809";"11";"0";"F";"V";"4856";"1";"1";"2809";;"320544 0.67933642 0.67933642 WITH 1 ";"POINT Z (-48895.15312 6626376.56025 67.03704)";"6173"
"264392507";"45";"6";"2017-03-30";"2019-11-02T15:33:28";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Skeisvollsvegen";"2023";"www.haugalandspakken.no";"Med metrering";"2";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Fylkeskommune";"Fylkeskommune";;"Haugesund";"Rogaland";"VEST";"Rogaland";"";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1106 Haugesund 2013-2019,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Fv4862 hp1 m464";"11";"0";"F";"V";"4862";"1";"1";"464";;"320536 0.12069326 0.12069326 WITH 1 ";"POINT Z (-50645.94171 6628194.52914 26.94947)";"6173"
"264392508";"45";"6";"2017-03-30";"2019-11-02T15:33:28";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Spannavegen";"2023";"www.haugalandspakken.no";"Med metrering";"7";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Fylkeskommune";"Fylkeskommune";;"Haugesund";"Rogaland";"VEST";"Rogaland";"";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1106 Haugesund 2013-2019,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Fv4802 hp1 m651";"11";"0";"F";"V";"4802";"1";"1";"651";;"320485 0.43010863 0.43010863 WITH 1 ";"POINT Z (-49583.81194 6624930.63327 45.5)";"6173"
"264392509";"45";"6";"2017-03-30";"2019-11-07T16:27:35";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Salhusvegen";"2023";"www.haugalandspakken.no";"Med metrering";"8";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Fylkeskommune";"Fylkeskommune";;"Haugesund";"Rogaland";"VEST";"Rogaland";"";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,Haugesund Sentrum";"1100 Fv4852 hp1 m904";"11";"0";"F";"V";"4852";"1";"1";"904";;"320754 0.13043209 0.13043209 WITH 1 ";"POINT Z (-50395.47695 6624948.76316 16.55534)";"6173"
"264392510";"45";"6";"2017-03-30";"2019-10-18T17:43:27";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Hodnafjell";"2023";"www.haugalandspakken.no";"Begge retninger";"4";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Stat, Statens vegvesen";"Statens vegvesen";;"Tysvær";"Rogaland";"VEST";"Rogaland";"RUTE5A 2010-2019,RUTE5A 2014-2023 / 2018-2029";"1258 ELEKTRO,1106 Haugesund 2013-2019,1154 Nord Rogaland 2017-2022,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Ev134 hp4 m559";"11";"0";"E";"V";"134";"4";"4";"559";;"319648 0.88720357 0.88720357 WITH N/A ";"POINT Z (-38302.63312 6630101.69893 58.43932)";"6173"
"264392511";"45";"6";"2017-03-30";"2019-08-23T09:32:38";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Liland";"2023";"www.haugalandspakken.no";"Begge retninger";"3";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Stat, Statens vegvesen";"Statens vegvesen";;"Tysvær";"Rogaland";"VEST";"Rogaland";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1106 Haugesund 2013-2019,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Ev39 hp1 m385";"11";"0";"E";"V";"39";"1";"1";"385";;"319534 0.91888134 0.91888134 WITH N/A ";"POINT Z (-40283.94866 6634089.96346 44.01628)";"6173"
"264392512";"45";"6";"2017-03-30";"2019-10-18T17:43:27";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Toskatjønn";"2023";"www.haugalandspakken.no";"Begge retninger";"5";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Stat, Statens vegvesen";"Statens vegvesen";;"Haugesund";"Rogaland";"VEST";"Rogaland";"RUTE5A 2010-2019,RUTE5A 2014-2023 / 2018-2029";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1106 Haugesund 2013-2019,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Ev134 hp2 m3871";"11";"0";"E";"V";"134";"2";"2";"3871";;"319651 0.59645387 0.59645387 WITH N/A ";"POINT Z (-46921.2801 6625552.89829 63.04767)";"6173"
"264392513";"45";"6";"2017-03-30";"2019-10-29T13:21";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Tittelsnesvegen";"2023";"www.haugalandspakken.no";"Med metrering";"1";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Fylkeskommune";"Fylkeskommune";;"Haugesund";"Rogaland";"VEST";"Rogaland";"";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1106 Haugesund 2013-2019,1190 Skiltfornying,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Fv47 hp1 m3831";"11";"0";"F";"V";"47";"1";"1";"3831";;"319821 0.00946854 0.00946854 WITH 1 ";"POINT Z (-51089.62105 6628104.94583 24.55032)";"6173"
"264392514";"45";"6";"2017-03-30";"2019-10-29T13:21";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Karmsundsgata";"2023";"www.haugalandspakken.no";"Mot metrering";"6";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Fylkeskommune";"Fylkeskommune";;"Haugesund";"Rogaland";"VEST";"Rogaland";"";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1106 Haugesund 2013-2019,1190 Skiltfornying,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Fv47 hp1 m216";"11";"0";"F";"V";"47";"1";"1";"216";;"320624 0.28717455 0.28717455 WITH 2 ";"POINT Z (-49901.72978 6624740.82886 28.64062)";"6173"
"264392515";"45";"6";"2017-03-30";"2019-11-01T10:21:50";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Liknes (Åkra sør)";"2023";"www.haugalandspakken.no";"Begge retninger";"13";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Fylkeskommune";"Fylkeskommune";;"Karmøy";"Rogaland";"VEST";"Rogaland";"";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1106 Haugesund 2013-2019,1190 Skiltfornying,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Fv547 hp2 m6396";"11";"0";"F";"V";"547";"2";"2";"6396";;"319810 0.48818675 0.48818675 WITH N/A ";"POINT Z (-58005.87473 6607370.59309 7.35996)";"6173"
"264392516";"45";"6";"2017-03-30";"2019-10-29T13:21";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Veakrossen";"2023";"www.haugalandspakken.no";"Begge retninger";"12";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Fylkeskommune";"Fylkeskommune";;"Karmøy";"Rogaland";"VEST";"Rogaland";"";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1106 Haugesund 2013-2019,1190 Skiltfornying,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Fv547 hp1 m9410";"11";"0";"F";"V";"547";"1";"1";"9410";;"319811 0.63545828 0.63545828 WITH N/A ";"POINT Z (-54494.07048 6611648.02504 28.90545)";"6173"
"264392517";"45";"6";"2017-03-30";"2019-10-31T22:52:38";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Bygnes";"2023";"www.haugalandspakken.no";"Begge retninger";"11";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Fylkeskommune";"Fylkeskommune";;"Karmøy";"Rogaland";"VEST";"Rogaland";"";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1106 Haugesund 2013-2019,1190 Skiltfornying,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Fv547 hp1 m5226";"11";"0";"F";"V";"547";"1";"1";"5226";;"320623 0.28474174 0.28474174 WITH N/A ";"POINT Z (-51633.62335 6613603.02878 17.43445)";"6173"
"264392518";"45";"6";"2017-03-30";"2019-10-29T13:21";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Norheim";"2023";"www.haugalandspakken.no";"Begge retninger";"10";"18";"11";"18";"Nei";;;;;;;"Standard timesregel";"60";"180015";"Ja";;"N/A";"N/A";"Stat, Statens vegvesen";"Statens vegvesen";;"Karmøy";"Rogaland";"VEST";"Rogaland";"RUTE5A 2010-2019,RUTE5A 2014-2023 / 2018-2029";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1106 Haugesund 2013-2019,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016,1106 Haugesund 2019-2024,1107 Haugalandet 2019-2024";"1100 Ev134 hp1 m8258";"11";"0";"E";"V";"134";"1";"1";"8258";;"319814 0.89367066 0.89367066 WITH N/A ";"POINT Z (-49724.3447 6622204.97932 22.41258)";"6173"
"264394704";"45";"2";"2013-03-06";"2019-06-26T14:20:19";"AutoPASS + automatisk";"Ferde AS - Halsnøysambandet";"Halsnøysambandet";;"www.halsnoysambandet.no";;"1";"11";"96";"264";;;;;;;;;;;;;;;;;;"Kvinnherad";"Hordaland";"VEST";"Hordaland";"";"1204 Hardanger 2011-2016,1204 Hardanger 2016-2021,1261 Voss og Hardanger 2016-2021";"1200 Fv500 hp7 m7018";"12";"0";"F";"V";"500";"7";"7";"7018";;"1688134 0.84335155 0.84335155 WITH N/A ";"POINT Z (-18911.71544 6665127.4711 46.5646)";"6173"
"264832262";"45";"4";"2019-01-30";"2019-10-19T09:08:21";"AutoPASS + automatisk";"Vegamot AS";"Hommelvik";;"www.vegamot.no";"Begge retninger";"74";"64";"16";"24";;;;;;;;;;;"Nei";;;;;;;"Malvik";"Trøndelag";"MIDT";"Trøndelag";"RUTE7 2010-2019,RUTE7 2014-2023 / 2018-2029";"1606 Malvik Selbu Klæbu 2015-2020,E1651 Tunnel Trøndelag 2016-2020,1634 Rotvoll - Hommelvik 2016-2020,Driftskontrakt riksveg Trøndelag sør 2020-2025,DK riksveg Trøndelag sør vegnett fra 1.9.2022";"5000 Ev6 hp21 m7078";"50";"0";"E";"V";"6";"21";"21";"7078";;"72156 0.74896264 0.74896264 WITH N/A ";"POINT Z (291655.25507 7038658.19183 31.86402)";"6173"
"264832263";"45";"6";"2019-01-30";"2019-10-19T09:08:21";"AutoPASS + automatisk";"Vegamot AS";"Ranheim";;"www.vegamot.no";"Begge retninger";"72";"64";"32";"49";"Nei";;;;;;;"Ikke timesregel";;;"Nei";;;;;;;"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"RUTE7 2010-2019,RUTE7 2014-2023 / 2018-2029";"1606 Malvik Selbu Klæbu 2015-2020,E1651 Tunnel Trøndelag 2016-2020,1634 Rotvoll - Hommelvik 2016-2020,Driftskontrakt riksveg Trøndelag sør 2020-2025,DK riksveg Trøndelag sør vegnett fra 1.9.2022";"5000 Ev6 hp20 m1437";"50";"0";"E";"V";"6";"20";"20";"1437";;"72155 0.16055915 0.16055915 WITH N/A ";"POINT Z (278231.69752 7040374.85531 65.64655)";"6173"
"264832265";"45";"7";"2019-01-30";"2019-03-22T09:07:46";"AutoPASS + automatisk";"Vegamot AS";"Bjørndalen (Oslovn.) M-snitt)";;"www.vegamot.no";"Begge retninger";"54";"64";"15";"24";"Ja";"30";"48";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"160008";;;;;;;;"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"RUTE6A 2010-2019,RUTE6A 2014-2023 / 2018-2029";"1609 Trondheim ytre 2015-2020,1635 Rv 706 Trondheim 2016-2020,Driftskontrakt riksveg Trøndelag sør 2020-2025,DK riksveg Trøndelag sør vegnett fra 1.9.2022";"5000 Rv706 hp1 m1378";"50";"0";"R";"V";"706";"1";"1";"1378";;"72359 0.42546865 0.42546865 WITH N/A ";"POINT Z (269521.22909 7037821.45025 11.00205)";"6173"
"264832266";"45";"7";"2019-01-30";"2019-10-07T17:34:02";"AutoPASS + automatisk";"Vegamot AS";"Nord for Sluppen bru (Tempevn), M-snitt";;"www.vegamot.no";"Begge retninger";"55";"64";"15";"24";"Ja";"30";"48";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"160008";;;;;;;;"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"RUTE6A 2010-2019,RUTE6A 2014-2023 / 2018-2029";"1609 Trondheim ytre 2015-2020,1635 Rv 706 Trondheim 2016-2020,Driftskontrakt riksveg Trøndelag sør 2020-2025,DK riksveg Trøndelag sør vegnett fra 1.9.2022";"5000 Rv706 hp52 m202";"50";"0";"R";"V";"706";"52";"52";"202";;"72863 0.50809783 0.50809783 WITH N/A ";"POINT Z (269725.1736 7038055.93432 16.50185)";"6173"
"264832270";"45";"6";"2019-01-30";"2019-10-21T11:37:05";"AutoPASS + automatisk";"Vegamot AS";"Kroppan bru (Nordgående), M-snitt";;"www.vegamot.no";"Med metrering";"56";"64";"11";"41";"Ja";"14";"55";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"160009";;;;;;;;"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"RUTE6A 2010-2019";"1609 Trondheim ytre 2015-2020,1633 Fylkesveger i Trondheim Ytre 2016-2020";"5000 Fv6690 hp4 m565";"50";"0";"F";"V";"6690";"4";"4";"565";;"72812 0.03882139 0.03882139 WITH 1 ";"POINT Z (270046.29613 7038332.88812 30.5)";"6173"
"264832271";"45";"6";"2019-01-30";"2019-10-21T11:37:05";"AutoPASS + automatisk";"Vegamot AS";"Kroppan bru (Sørgående), M-snitt";;"www.vegamot.no";"Mot metrering";"57";"64";"11";"41";"Ja";"14";"55";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"160009";;;;;;;;"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"RUTE6A 2010-2019";"1609 Trondheim ytre 2015-2020,1633 Fylkesveger i Trondheim Ytre 2016-2020";"5000 Fv6690 hp4 m679";"50";"0";"F";"V";"6690";"4";"4";"679";;"72812 0.01541363 0.01541363 WITH 2 ";"POINT Z (270002.54559 7038227.74516 30.01907)";"6173"
"265182530";"45";"7";"2019-01-30";"2019-01-30T13:43:53";"AutoPASS + automatisk";"Vegamot AS";"Være (Gml. E6), N-snitt";;"www.vegamot.no";"Begge retninger";"58";"64";"15";"36";"Ja";"30";"72";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"160010";"Ja";;;;;;;"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"";"1609 Trondheim ytre 2015-2020,1634 Rotvoll - Hommelvik 2016-2020,5006 Trondheim 2020-2028";"5000 Fv950 hp1 m4544";"50";"0";"F";"V";"950";"1";"1";"4544";;"41620 0.55792781 0.55792781 WITH 1#2 ";"POINT Z (278882.39159 7041220.19472 18.09983)";"6173"
"265182531";"45";"6";"2019-01-30";"2019-01-30T13:43:53";"AutoPASS + automatisk";"Vegamot AS";"Nedre Leirfoss (Fossestuvegen), M-snitt";;"www.vegamot.no";"Begge retninger";"53";"64";"15";"36";"Ja";"30";"72";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"160008";"Ja";;;;;;;"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"";"";"5001 Kv1827 hp1 m793";"50";"5001";"K";"V";"1827";"1";"1";"793";;"41587 0.75353368 0.75353368 WITH 1#2 ";"POINT Z (269813.6152 7036383.60827 41.4)";"6173"
"265182534";"45";"7";"2019-01-30";"2019-10-19T09:08:21";"AutoPASS + automatisk";"Vegamot AS";"Klett - Rv.707, S-snitt";;"www.vegamot.no";"Begge retninger";"51";"64";"15";"36";"Ja";"30";"72";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"160007";;;;;;;;"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"";"1609 Trondheim ytre 2015-2020,1633 Fylkesveger i Trondheim Ytre 2016-2020,5006 Trondheim 2020-2028";"5000 Fv707 hp2 m10847";"50";"0";"F";"V";"707";"2";"2";"10847";;"72314 0.85873099 0.85873099 WITH 1#2 ";"POINT Z (265068.45377 7030341.33642 28.95735)";"6173"
"265182536";"45";"7";"2017-01-04";"2018-06-01T14:20:39";"Kun manuell";;"Atlanterhavstunnelen";;;"Begge retninger";;;"98";"745";;;;;;;;;;;;;;;;;;"Averøy";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1509 YtreNordmøre 2010-2016,1509 Ytre Nordmøre 2016-2021";"1500 Fv64 hp17 m14716";"15";"0";"F";"V";"64";"17";"17";"14716";;"1825676 0.03676022 0.03676022 WITH 1#2 ";"POINT Z (128552.10112 7018624.1518 30.18739)";"6173"
"267487703";"45";"10";"2018-05-09";"2019-10-11T14:48:57";"AutoPASS + automatisk";"Vegfinans E18 Vestfold AS";"E18 Skinmo";"2029";"www.e18vestfold.no";"Begge retninger";"1";"26";"10";"16";"Nei";;;;;;;"Ikke timesregel";;;"Nei";;;;"Privat";"Statens vegvesen";"POINT (221459.463857791 6563550.15673306 0)";"Larvik";"Vestfold";"SØR";"Vestfold";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"0702 Vestfold syd 2014-2019,0707 Vestfold veglys 2016-2021,0706 Vestfold elektro 2018-2023,0702 Vestfold vest 2019-2027,0704 Vestfold riksveg 2019-2020,9202 Nedre Telemark og Vestfold 2020-2021,9202 Nedre Telemark og Vestfold 2021-2023";"0700 Ev18 hp5 m1910";"7";"0";"E";"V";"18";"5";"5";"1910";;"1672679 0.54875406 0.54875406 WITH N/A ";"POINT Z (221459.6216 6563549.94526 70.59285)";"6173"
"267832204";"45";"9";"2018-05-02";"2019-06-03T13:48:37";"AutoPASS + automatisk";"Ferde AS - Bomringen i Kristiansand";"Presteheia";"2017";"www.ferde.no";"Med metrering";"9";"20";"14";"24";"Ja";"21";"36";"06:30";"08:59";"14:30";"16:59";"Standard timesregel";"60";"200026";"Ja";;;;"Privat";"Privat";"POINT (89273.6999511719 6468632.59008789)";"Kristiansand";"Vest-Agder";"SØR";"Vest-Agder";"";"";"1001 Kv18900 hp1 m2810";"10";"1001";"K";"V";"18900";"1";"1";"2810";;"104306 0.85183831 0.85183831 WITH 1 ";"POINT Z (89273.69887 6468632.65978 58.92954)";"6173"
"271705784";"45";"8";"2019-08-02";"2019-11-01T08:53:05";"AutoPASS + automatisk";"Ferde AS - Vossapakko";"E16 Bolstad";;"www.vossapakken.no";"Begge retninger";"2";"38";"45";"95";;;;;;;;"Standard timesregel";"60";"380018";;;;;;;;"Voss";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023 / 2018-2029";"1206 VOSS 2009-2014,1257 ELEKTRO,1206 Voss 2014-2019,1261 Voss og Hardanger 2016-2021,1206 Voss 2019-2024";"1200 Ev16 hp6 m8140";"12";"0";"E";"V";"16";"6";"6";"8140";;"805601 0.47125784 0.47125784 WITH 1#2 ";"POINT Z (5499.29252 6756363.76981 21.29595)";"6173"
"271705785";"45";"9";"2019-08-02";"2019-08-02T15:21:30";"AutoPASS + automatisk";"Ferde AS - Vossapakko";"Rv 13 Svelgane";;"www.vossapakken.no";"Begge retninger";"1";"38";"45";"95";;;;;;;;"Standard timesregel";"60";"380018";;;;;;;"POINT (40959.8063463099 6746255.39263053 0)";"Voss";"Hordaland";"VEST";"Hordaland";"RUTE4C 2010-2019,RUTE4C 2014-2023 / 2018-2029";"1206 VOSS 2009-2014,1257 ELEKTRO,1206 Voss 2014-2019,1261 Voss og Hardanger 2016-2021,1206 Voss 2019-2024";"1200 Rv13 hp14 m599";"12";"0";"R";"V";"13";"14";"14";"599";;"805656 0.72854107 0.72854107 WITH 1#2 ";"POINT Z (40960.12654 6746255.35606 240.5)";"6173"
